card_id,customer_id,account_id,card_type,issue_date,expiry_date,credit_limit,status
51861,11212,65451,Debit,2019-03-29,2024-03-27,0,Expired
51862,27522,38601,Credit - Classic,2024-03-02,2029-03-01,0,Active
51863,11469,66706,Debit,2024-03-29,2029-03-28,0,Active
51864,49898,38776,Credit - Gold,2016-08-08,2021-08-07,25000,Active
51865,40456,17720,Credit - Classic,2024-12-15,2029-12-14,0,Active
51866,13880,1578,Debit,2023-02-16,2028-02-15,25000,Active
51867,46256,73118,Credit - Classic,2015-11-28,2020-11-26,0,Active
51868,46273,79935,Debit,2016-11-12,2021-11-11,0,Active
51869,49386,2311,Credit - Platinum,2023-05-01,2028-04-29,100000,Active
51870,35071,23403,Credit - Classic,2015-01-27,2020-01-26,0,Active
51871,9913,53373,Debit,2021-12-26,2026-12-25,0,Active
51872,2010,6716,Credit - Classic,2020-10-16,2025-10-15,0,Expired
51873,58887,9379,Credit - Platinum,2022-08-26,2027-08-25,100000,Active
51874,13778,65096,Debit,2023-10-12,2028-10-10,0,Active
51875,57860,53694,Debit,2016-06-22,2021-06-21,0,Active
51876,35508,70331,Credit - Gold,2024-02-03,2029-02-01,50000,Active
51877,18787,15057,Debit,2023-01-31,2028-01-30,25000,Blocked
51878,16456,93042,Credit - Platinum,2024-07-20,2029-07-19,0,Active
51879,9226,8334,Debit,2017-01-17,2022-01-16,50000,Active
51880,42399,53681,Credit - Gold,2022-10-27,2027-10-26,0,Active
51881,12457,58061,Debit,2022-06-13,2027-06-12,25000,Active
51882,9550,51488,Debit,2023-06-04,2028-06-02,200000,Active
51883,34447,23925,Credit - Classic,2019-04-14,2024-04-12,500000,Active
51884,3625,55837,Debit,2015-11-21,2020-11-19,100000,Expired
51885,21060,79246,Credit - Classic,2021-03-31,2026-03-30,0,Active
51886,22543,3924,Credit - Classic,2023-07-10,2028-07-08,0,Active
51887,13850,36072,Debit,2020-02-05,2025-02-03,50000,Active
51888,30232,36096,Credit - Classic,2023-09-20,2028-09-18,500000,Blocked
51889,35036,27124,Credit - Classic,2024-09-10,2029-09-09,25000,Expired
51890,20029,34688,Debit,2015-08-18,2020-08-16,25000,Expired
51891,52531,67489,Credit - Classic,2023-03-29,2028-03-27,0,Active
51892,31057,34477,Credit - Classic,2022-04-09,2027-04-08,0,Active
51893,6812,13727,Credit - Platinum,2021-09-11,2026-09-10,100000,Active
51894,58861,89285,Credit - Gold,2016-05-08,2021-05-07,0,Active
51895,46538,6901,Debit,2023-06-13,2028-06-11,0,Active
51896,3515,35265,Debit,2015-12-23,2020-12-21,25000,Active
51897,56752,81499,Debit,2024-09-29,2029-09-28,0,Active
51898,44411,36466,Debit,2016-02-09,2021-02-07,200000,Active
51899,51587,61806,Credit - Platinum,2021-08-05,2026-08-04,25000,Active
51900,57409,24954,Debit,2021-06-13,2026-06-12,0,Active
51901,35813,22611,Debit,2021-01-09,2026-01-08,0,Active
51902,29551,47052,Debit,2018-01-16,2023-01-15,0,Expired
51903,27896,53323,Credit - Classic,2021-06-22,2026-06-21,0,Active
51904,12246,82679,Credit - Classic,2023-05-26,2028-05-24,50000,Expired
51905,34104,85198,Credit - Classic,2024-04-18,2029-04-17,0,Active
51906,54756,76606,Debit,2020-07-08,2025-07-07,0,Active
51907,51996,65101,Credit - Classic,2023-07-31,2028-07-29,0,Active
51908,18324,18809,Debit,2016-11-12,2021-11-11,0,Active
51909,41958,49839,Credit - Classic,2017-09-08,2022-09-07,25000,Active
51910,15570,1990,Debit,2018-07-19,2023-07-18,0,Active
51911,28744,76841,Debit,2018-08-30,2023-08-29,200000,Active
51912,23428,53531,Debit,2017-07-28,2022-07-27,0,Active
51913,14247,87450,Credit - Classic,2018-12-17,2023-12-16,0,Active
51914,37592,790,Debit,2020-05-16,2025-05-15,0,Active
51915,50119,45923,Credit - Platinum,2024-03-15,2029-03-14,0,Active
51916,35435,56863,Debit,2022-06-10,2027-06-09,500000,Active
51917,32132,68236,Debit,2023-07-09,2028-07-07,100000,Active
51918,40250,18306,Debit,2019-10-21,2024-10-19,25000,Expired
51919,12328,29603,Debit,2016-08-31,2021-08-30,0,Blocked
51920,27980,81748,Debit,2024-05-06,2029-05-05,50000,Expired
51921,17848,50202,Credit - Gold,2016-01-29,2021-01-27,0,Active
51922,6352,83579,Debit,2022-01-25,2027-01-24,25000,Active
51923,16874,29947,Debit,2019-05-05,2024-05-03,0,Active
51924,16003,74887,Credit - Gold,2018-06-04,2023-06-03,25000,Active
51925,58301,76296,Credit - Classic,2025-03-19,2030-03-18,50000,Active
51926,22318,4617,Credit - Classic,2015-09-21,2020-09-19,0,Active
51927,39208,72648,Credit - Gold,2020-01-31,2025-01-29,50000,Active
51928,4471,80319,Debit,2024-11-03,2029-11-02,100000,Active
51929,7761,9065,Debit,2022-02-17,2027-02-16,0,Active
51930,59624,14464,Credit - Platinum,2022-06-12,2027-06-11,0,Active
51931,16677,71878,Debit,2024-04-29,2029-04-28,0,Active
51932,37223,6243,Credit - Gold,2017-09-30,2022-09-29,0,Active
51933,38909,86651,Debit,2015-12-12,2020-12-10,0,Active
51934,4271,27093,Debit,2019-04-22,2024-04-20,25000,Active
51935,46268,27904,Credit - Classic,2018-02-19,2023-02-18,0,Active
51936,26,21789,Credit - Classic,2015-11-17,2020-11-15,500000,Active
51937,2833,25998,Debit,2024-02-14,2029-02-12,50000,Expired
51938,15930,47442,Debit,2015-06-09,2020-06-07,0,Active
51939,42016,37096,Debit,2023-01-03,2028-01-02,0,Active
51940,55003,27894,Credit - Classic,2024-01-28,2029-01-26,0,Active
51941,42530,24430,Credit - Platinum,2022-10-25,2027-10-24,0,Blocked
51942,14201,80597,Credit - Classic,2023-06-13,2028-06-11,50000,Active
51943,32523,11702,Debit,2016-12-17,2021-12-16,25000,Blocked
51944,48978,73733,Credit - Classic,2019-09-21,2024-09-19,0,Active
51945,3119,45764,Credit - Classic,2018-02-23,2023-02-22,0,Blocked
51946,4573,83440,Debit,2016-10-17,2021-10-16,0,Active
51947,5406,65891,Credit - Gold,2020-05-20,2025-05-19,50000,Active
51948,9582,68843,Credit - Classic,2019-09-02,2024-08-31,0,Active
51949,34048,73563,Debit,2018-06-26,2023-06-25,100000,Active
51950,19980,12049,Debit,2019-01-22,2024-01-21,0,Active
51951,54673,90928,Debit,2022-07-06,2027-07-05,25000,Active
51952,24615,53540,Debit,2020-09-20,2025-09-19,0,Active
51953,8099,92023,Credit - Gold,2023-08-23,2028-08-21,0,Active
51954,28348,87319,Credit - Classic,2020-12-27,2025-12-26,0,Active
51955,12182,18558,Credit - Gold,2024-03-01,2029-02-28,0,Active
51956,2348,80358,Credit - Classic,2015-08-20,2020-08-18,25000,Active
51957,59270,66148,Credit - Gold,2016-10-14,2021-10-13,0,Expired
51958,30719,19968,Debit,2023-11-26,2028-11-24,0,Active
51959,82,88600,Debit,2021-07-29,2026-07-28,100000,Active
51960,23460,65595,Debit,2024-01-02,2028-12-31,50000,Blocked
51961,52345,77438,Credit - Classic,2024-08-10,2029-08-09,50000,Active
51962,47273,69711,Credit - Gold,2022-07-03,2027-07-02,100000,Expired
51963,41867,60707,Debit,2018-04-17,2023-04-16,0,Active
51964,31391,75024,Debit,2017-04-07,2022-04-06,0,Active
51965,31915,23261,Credit - Classic,2015-03-17,2020-03-15,0,Active
51966,53650,52568,Credit - Classic,2024-09-12,2029-09-11,25000,Active
51967,541,10669,Debit,2024-09-26,2029-09-25,100000,Active
51968,19975,28763,Debit,2017-03-10,2022-03-09,0,Active
51969,59165,38807,Credit - Classic,2024-04-19,2029-04-18,25000,Active
51970,30278,76524,Credit - Platinum,2020-06-19,2025-06-18,0,Active
51971,21832,28175,Credit - Classic,2017-05-05,2022-05-04,100000,Active
51972,43211,89823,Debit,2018-07-08,2023-07-07,0,Active
51973,26694,5010,Debit,2022-01-04,2027-01-03,0,Active
51974,45275,18085,Debit,2019-01-02,2024-01-01,0,Active
51975,20915,26747,Credit - Platinum,2016-07-17,2021-07-16,0,Active
51976,18888,43482,Debit,2015-03-14,2020-03-12,25000,Active
51977,48470,42800,Debit,2017-03-06,2022-03-05,25000,Active
51978,29361,32054,Credit - Classic,2024-03-20,2029-03-19,0,Active
51979,56972,17710,Debit,2015-04-30,2020-04-28,0,Active
51980,29188,59222,Credit - Classic,2023-06-28,2028-06-26,25000,Active
51981,20192,32928,Credit - Gold,2019-03-03,2024-03-01,25000,Active
51982,58991,2436,Debit,2021-12-21,2026-12-20,0,Active
51983,32980,30160,Debit,2024-07-05,2029-07-04,0,Active
51984,26203,59742,Credit - Classic,2023-12-13,2028-12-11,50000,Expired
51985,35772,47170,Debit,2023-09-07,2028-09-05,50000,Active
51986,22444,77401,Debit,2021-06-18,2026-06-17,0,Active
51987,5997,30788,Credit - Gold,2020-12-11,2025-12-10,100000,Active
51988,46242,12329,Debit,2015-07-19,2020-07-17,100000,Active
51989,45532,7449,Debit,2020-01-20,2025-01-18,100000,Active
51990,4589,2591,Debit,2024-06-03,2029-06-02,0,Expired
51991,2106,87695,Debit,2017-06-19,2022-06-18,50000,Active
51992,28935,10102,Debit,2015-05-08,2020-05-06,50000,Active
51993,38853,79144,Credit - Classic,2018-04-10,2023-04-09,50000,Active
51994,8401,50381,Debit,2021-11-06,2026-11-05,0,Active
51995,4846,18613,Credit - Classic,2025-01-06,2030-01-05,0,Active
51996,21117,52538,Credit - Gold,2023-08-23,2028-08-21,0,Active
51997,32242,70514,Debit,2021-05-27,2026-05-26,50000,Active
51998,2556,18670,Debit,2024-07-04,2029-07-03,0,Active
51999,23587,35355,Credit - Classic,2020-02-09,2025-02-07,25000,Active
52000,6172,52510,Credit - Gold,2017-08-29,2022-08-28,0,Active
52001,10789,19302,Debit,2020-06-10,2025-06-09,0,Active
52002,7932,65577,Debit,2017-11-24,2022-11-23,0,Active
52003,47334,49217,Debit,2022-04-18,2027-04-17,200000,Active
52004,26087,44517,Debit,2023-02-23,2028-02-22,0,Active
52005,12945,56281,Credit - Classic,2015-05-07,2020-05-05,50000,Active
52006,55271,64421,Debit,2016-09-27,2021-09-26,0,Active
52007,33676,84129,Debit,2023-03-02,2028-02-29,25000,Expired
52008,36540,81753,Credit - Classic,2017-05-15,2022-05-14,500000,Blocked
52009,11418,94065,Debit,2015-06-04,2020-06-02,0,Active
52010,641,4295,Credit - Gold,2019-03-01,2024-02-28,0,Active
52011,26093,65042,Credit - Classic,2018-04-01,2023-03-31,0,Active
52012,50262,7200,Credit - Gold,2018-07-18,2023-07-17,0,Active
52013,3963,28036,Debit,2022-12-25,2027-12-24,100000,Blocked
52014,49858,54710,Debit,2018-09-03,2023-09-02,0,Active
52015,32301,70688,Credit - Platinum,2016-10-23,2021-10-22,0,Active
52016,28259,19380,Debit,2022-07-25,2027-07-24,0,Active
52017,17431,11268,Credit - Classic,2016-12-17,2021-12-16,50000,Active
52018,56742,34649,Debit,2018-08-02,2023-08-01,0,Active
52019,33784,80002,Debit,2021-02-17,2026-02-16,25000,Active
52020,18567,30968,Debit,2023-07-07,2028-07-05,200000,Active
52021,54581,47348,Debit,2021-02-15,2026-02-14,200000,Active
52022,27533,29294,Debit,2022-05-07,2027-05-06,0,Active
52023,48558,78527,Debit,2017-11-15,2022-11-14,0,Active
52024,32560,66947,Debit,2022-03-31,2027-03-30,0,Active
52025,21408,83946,Credit - Classic,2023-12-07,2028-12-05,0,Blocked
52026,51830,81377,Credit - Platinum,2017-03-03,2022-03-02,50000,Blocked
52027,55391,46062,Credit - Gold,2020-05-10,2025-05-09,0,Active
52028,3809,67719,Debit,2015-04-29,2020-04-27,0,Active
52029,1427,73566,Debit,2024-03-08,2029-03-07,100000,Active
52030,37751,1192,Credit - Gold,2019-08-26,2024-08-24,50000,Active
52031,59913,19733,Debit,2023-01-22,2028-01-21,25000,Blocked
52032,29525,63362,Debit,2024-03-23,2029-03-22,200000,Active
52033,23900,4004,Credit - Classic,2023-06-20,2028-06-18,0,Active
52034,8673,67747,Debit,2017-08-04,2022-08-03,0,Active
52035,27074,80845,Debit,2016-02-20,2021-02-18,0,Active
52036,19301,42030,Debit,2015-01-01,2019-12-31,0,Active
52037,50285,36049,Debit,2023-02-27,2028-02-26,0,Active
52038,26861,22549,Credit - Gold,2020-10-29,2025-10-28,25000,Active
52039,34122,92213,Debit,2022-05-22,2027-05-21,50000,Active
52040,31008,29403,Debit,2022-04-08,2027-04-07,0,Active
52041,9312,75499,Credit - Classic,2018-02-02,2023-02-01,50000,Active
52042,55994,20396,Credit - Classic,2016-10-06,2021-10-05,0,Active
52043,56945,5568,Credit - Gold,2021-08-15,2026-08-14,200000,Active
52044,56751,9522,Credit - Gold,2021-02-14,2026-02-13,25000,Active
52045,59678,76681,Debit,2022-10-15,2027-10-14,200000,Active
52046,3055,2603,Credit - Platinum,2023-01-13,2028-01-12,500000,Active
52047,54993,45731,Credit - Classic,2019-09-28,2024-09-26,0,Blocked
52048,49293,39074,Debit,2025-04-28,2030-04-27,0,Active
52049,49360,11867,Debit,2024-09-25,2029-09-24,25000,Active
52050,13626,30487,Credit - Gold,2022-04-27,2027-04-26,0,Active
52051,17191,87560,Debit,2018-02-07,2023-02-06,0,Active
52052,45112,78983,Debit,2024-05-17,2029-05-16,0,Blocked
52053,8515,30502,Debit,2022-10-23,2027-10-22,50000,Active
52054,7100,28646,Credit - Classic,2017-03-17,2022-03-16,200000,Active
52055,40781,47705,Debit,2022-01-28,2027-01-27,200000,Active
52056,50645,31574,Debit,2021-07-22,2026-07-21,25000,Active
52057,56574,9847,Debit,2022-07-18,2027-07-17,0,Active
52058,49699,55717,Credit - Platinum,2020-03-26,2025-03-25,0,Active
52059,17634,89249,Debit,2016-02-05,2021-02-03,100000,Active
52060,30162,32959,Debit,2023-11-04,2028-11-02,0,Active
52061,23135,65335,Credit - Classic,2017-07-07,2022-07-06,0,Active
52062,10521,30372,Credit - Gold,2024-01-08,2029-01-06,0,Active
52063,15155,5200,Debit,2016-10-28,2021-10-27,0,Active
52064,13569,84766,Debit,2015-11-24,2020-11-22,0,Active
52065,4286,62210,Debit,2022-04-24,2027-04-23,100000,Expired
52066,35988,16999,Debit,2023-03-21,2028-03-19,0,Blocked
52067,56310,55701,Debit,2023-12-23,2028-12-21,0,Active
52068,3450,54278,Debit,2016-01-06,2021-01-04,25000,Active
52069,22124,63474,Debit,2017-03-27,2022-03-26,50000,Active
52070,49206,62799,Credit - Classic,2025-04-11,2030-04-10,0,Blocked
52071,49527,45720,Credit - Gold,2017-05-27,2022-05-26,0,Active
52072,48288,71035,Credit - Classic,2020-05-11,2025-05-10,0,Active
52073,54991,80927,Credit - Gold,2016-04-11,2021-04-10,0,Active
52074,20622,50866,Credit - Platinum,2015-06-17,2020-06-15,500000,Active
52075,28889,15697,Debit,2017-03-03,2022-03-02,25000,Blocked
52076,31865,33544,Debit,2016-12-31,2021-12-30,500000,Active
52077,22310,77488,Credit - Classic,2018-09-09,2023-09-08,200000,Active
52078,25027,7229,Credit - Gold,2018-02-19,2023-02-18,50000,Active
52079,11277,22187,Debit,2015-01-17,2020-01-16,100000,Active
52080,2003,65269,Credit - Platinum,2019-12-03,2024-12-01,0,Active
52081,53198,56239,Debit,2023-01-07,2028-01-06,100000,Active
52082,49770,12718,Credit - Platinum,2018-09-30,2023-09-29,25000,Active
52083,41094,24861,Credit - Classic,2015-06-15,2020-06-13,50000,Active
52084,47197,32700,Credit - Platinum,2016-06-09,2021-06-08,50000,Active
52085,29719,6307,Credit - Classic,2016-09-28,2021-09-27,0,Active
52086,5036,46917,Debit,2019-08-23,2024-08-21,0,Active
52087,14553,70551,Debit,2015-12-14,2020-12-12,0,Blocked
52088,45429,71140,Credit - Classic,2022-12-06,2027-12-05,500000,Active
52089,57788,1336,Credit - Classic,2020-10-24,2025-10-23,100000,Active
52090,18200,10869,Credit - Classic,2015-11-28,2020-11-26,200000,Active
52091,32473,78169,Credit - Gold,2018-02-26,2023-02-25,0,Active
52092,6799,62895,Debit,2022-09-16,2027-09-15,100000,Active
52093,19073,65858,Debit,2018-08-20,2023-08-19,0,Blocked
52094,25462,34640,Debit,2019-11-19,2024-11-17,100000,Active
52095,41857,77295,Debit,2016-09-17,2021-09-16,0,Active
52096,47116,31818,Credit - Classic,2023-07-31,2028-07-29,50000,Active
52097,5673,10078,Debit,2025-04-14,2030-04-13,0,Active
52098,36882,63606,Credit - Platinum,2023-05-23,2028-05-21,25000,Active
52099,46972,55967,Debit,2020-06-15,2025-06-14,25000,Active
52100,59674,11967,Credit - Classic,2018-02-23,2023-02-22,50000,Active
52101,10223,32684,Debit,2018-10-31,2023-10-30,50000,Active
52102,56585,401,Debit,2024-04-17,2029-04-16,0,Expired
52103,18326,36902,Credit - Gold,2023-12-22,2028-12-20,0,Active
52104,50223,11674,Credit - Classic,2021-07-18,2026-07-17,50000,Active
52105,19868,56320,Credit - Classic,2021-10-02,2026-10-01,50000,Active
52106,58339,25069,Credit - Platinum,2022-02-12,2027-02-11,0,Active
52107,22130,62487,Debit,2025-01-08,2030-01-07,0,Active
52108,33592,3362,Credit - Gold,2017-04-24,2022-04-23,50000,Active
52109,11846,79080,Debit,2018-06-05,2023-06-04,0,Active
52110,57907,60948,Debit,2024-09-07,2029-09-06,0,Active
52111,53639,5621,Credit - Classic,2015-05-19,2020-05-17,50000,Active
52112,39695,14326,Credit - Gold,2024-08-23,2029-08-22,0,Active
52113,38703,50644,Credit - Classic,2018-06-14,2023-06-13,0,Active
52114,6122,92769,Credit - Gold,2020-09-14,2025-09-13,0,Active
52115,16376,1876,Debit,2019-10-27,2024-10-25,200000,Blocked
52116,43945,41169,Debit,2020-09-05,2025-09-04,100000,Blocked
52117,24562,54896,Credit - Classic,2022-08-17,2027-08-16,0,Expired
52118,52883,80918,Debit,2015-04-18,2020-04-16,0,Expired
52119,59129,8877,Credit - Gold,2025-05-17,2030-05-16,25000,Active
52120,38233,39870,Credit - Gold,2022-09-09,2027-09-08,0,Active
52121,9469,55277,Debit,2023-09-06,2028-09-04,100000,Active
52122,53098,82559,Debit,2020-07-03,2025-07-02,0,Blocked
52123,4964,45091,Debit,2018-09-19,2023-09-18,25000,Active
52124,2794,78598,Debit,2025-04-29,2030-04-28,0,Active
52125,52804,89230,Credit - Classic,2019-04-15,2024-04-13,0,Active
52126,45547,82914,Debit,2023-02-06,2028-02-05,50000,Active
52127,12,47310,Debit,2023-08-04,2028-08-02,0,Active
52128,28608,62627,Credit - Platinum,2016-04-03,2021-04-02,0,Active
52129,59078,31727,Credit - Platinum,2016-08-11,2021-08-10,0,Active
52130,39282,76136,Credit - Classic,2021-10-19,2026-10-18,0,Active
52131,24372,22970,Debit,2023-05-07,2028-05-05,0,Active
52132,23047,26585,Debit,2022-02-14,2027-02-13,0,Active
52133,27472,48802,Debit,2017-10-07,2022-10-06,0,Active
52134,38522,39085,Debit,2025-04-21,2030-04-20,50000,Active
52135,55212,34086,Debit,2024-02-25,2029-02-23,50000,Active
52136,5116,93383,Credit - Classic,2021-10-07,2026-10-06,50000,Active
52137,11787,53627,Debit,2017-03-26,2022-03-25,25000,Active
52138,25294,22044,Debit,2021-07-19,2026-07-18,25000,Active
52139,36533,68381,Credit - Platinum,2022-08-23,2027-08-22,100000,Active
52140,15278,54434,Credit - Classic,2022-12-07,2027-12-06,25000,Active
52141,54820,36995,Credit - Classic,2020-01-15,2025-01-13,0,Active
52142,53814,37964,Debit,2019-10-29,2024-10-27,0,Expired
52143,40516,49910,Credit - Classic,2016-07-09,2021-07-08,0,Active
52144,2893,75692,Debit,2015-09-29,2020-09-27,0,Active
52145,11147,82579,Debit,2015-02-19,2020-02-18,25000,Blocked
52146,13806,12840,Credit - Gold,2023-07-24,2028-07-22,0,Active
52147,53802,94272,Credit - Classic,2018-04-09,2023-04-08,0,Active
52148,22356,66684,Debit,2016-03-19,2021-03-18,100000,Active
52149,43654,4331,Credit - Classic,2018-02-27,2023-02-26,0,Blocked
52150,15502,56706,Debit,2016-01-01,2020-12-30,50000,Active
52151,51044,30700,Credit - Classic,2016-08-22,2021-08-21,0,Active
52152,50227,17779,Debit,2024-09-09,2029-09-08,0,Active
52153,39774,28866,Credit - Gold,2019-11-23,2024-11-21,100000,Blocked
52154,24593,87432,Debit,2021-08-31,2026-08-30,50000,Active
52155,23374,90874,Credit - Classic,2015-09-23,2020-09-21,0,Active
52156,33737,12148,Debit,2019-08-14,2024-08-12,50000,Active
52157,29213,25793,Credit - Gold,2024-12-03,2029-12-02,25000,Active
52158,41209,36269,Debit,2022-10-10,2027-10-09,0,Active
52159,24330,41737,Debit,2018-12-15,2023-12-14,50000,Active
52160,33642,51588,Credit - Platinum,2020-04-09,2025-04-08,0,Blocked
52161,49509,63892,Debit,2020-12-26,2025-12-25,100000,Active
52162,15182,34893,Debit,2021-04-11,2026-04-10,50000,Active
52163,25763,4977,Debit,2020-11-07,2025-11-06,0,Active
52164,19157,86952,Credit - Gold,2023-09-08,2028-09-06,0,Active
52165,39392,53185,Credit - Gold,2016-10-19,2021-10-18,50000,Active
52166,34835,73759,Debit,2015-05-25,2020-05-23,0,Expired
52167,56951,55798,Debit,2017-11-24,2022-11-23,0,Active
52168,8073,48340,Credit - Classic,2018-02-20,2023-02-19,25000,Active
52169,694,77052,Credit - Classic,2022-10-07,2027-10-06,0,Active
52170,19005,64723,Debit,2015-10-28,2020-10-26,0,Active
52171,38834,93692,Credit - Classic,2019-08-03,2024-08-01,25000,Active
52172,14080,65813,Credit - Classic,2021-10-18,2026-10-17,25000,Active
52173,14821,7507,Credit - Platinum,2019-10-02,2024-09-30,50000,Active
52174,31656,83338,Debit,2023-10-20,2028-10-18,0,Active
52175,13463,52561,Credit - Platinum,2025-01-29,2030-01-28,100000,Active
52176,24319,73052,Debit,2015-10-23,2020-10-21,0,Active
52177,28855,78540,Debit,2022-04-12,2027-04-11,50000,Active
52178,3902,56837,Credit - Classic,2025-01-06,2030-01-05,500000,Active
52179,55165,69069,Debit,2024-07-20,2029-07-19,0,Active
52180,52030,56739,Debit,2019-09-07,2024-09-05,200000,Active
52181,44591,39096,Debit,2017-07-18,2022-07-17,0,Active
52182,13524,46960,Debit,2024-05-31,2029-05-30,0,Active
52183,14795,61527,Debit,2019-04-17,2024-04-15,0,Active
52184,36206,92313,Debit,2023-12-25,2028-12-23,25000,Active
52185,45911,8507,Credit - Classic,2016-10-11,2021-10-10,50000,Active
52186,19465,70533,Debit,2023-01-08,2028-01-07,0,Active
52187,10318,49167,Credit - Classic,2021-11-14,2026-11-13,0,Active
52188,19738,17793,Credit - Classic,2022-06-14,2027-06-13,0,Active
52189,41219,86177,Debit,2018-02-21,2023-02-20,0,Active
52190,32063,50533,Credit - Classic,2025-02-14,2030-02-13,0,Active
52191,32790,83854,Credit - Gold,2020-06-06,2025-06-05,50000,Active
52192,45555,40076,Debit,2017-11-14,2022-11-13,0,Expired
52193,59032,6122,Credit - Classic,2016-04-09,2021-04-08,200000,Active
52194,13464,80494,Debit,2021-07-20,2026-07-19,0,Active
52195,41581,70440,Credit - Classic,2023-08-08,2028-08-06,50000,Active
52196,25936,83086,Credit - Classic,2021-10-17,2026-10-16,0,Active
52197,39663,72562,Credit - Classic,2023-12-24,2028-12-22,100000,Active
52198,52589,66958,Credit - Classic,2017-10-03,2022-10-02,0,Active
52199,24423,50704,Debit,2019-10-28,2024-10-26,0,Active
52200,7364,16427,Credit - Classic,2019-05-03,2024-05-01,0,Active
52201,11805,36987,Credit - Gold,2025-03-10,2030-03-09,200000,Active
52202,13099,71411,Credit - Classic,2023-02-15,2028-02-14,200000,Active
52203,53255,73401,Credit - Platinum,2023-09-04,2028-09-02,0,Active
52204,54496,73724,Debit,2022-07-23,2027-07-22,0,Blocked
52205,43815,66623,Debit,2019-07-02,2024-06-30,0,Active
52206,5300,62743,Credit - Platinum,2023-12-30,2028-12-28,0,Active
52207,42163,7762,Credit - Classic,2017-07-08,2022-07-07,50000,Active
52208,59987,59756,Credit - Platinum,2021-05-02,2026-05-01,100000,Expired
52209,17263,71552,Credit - Gold,2021-06-25,2026-06-24,25000,Active
52210,5805,83915,Debit,2022-03-17,2027-03-16,0,Blocked
52211,49202,40151,Credit - Gold,2016-06-18,2021-06-17,50000,Active
52212,5827,53952,Debit,2024-05-12,2029-05-11,25000,Active
52213,3357,71123,Debit,2017-10-24,2022-10-23,0,Active
52214,13100,77754,Debit,2017-02-15,2022-02-14,0,Blocked
52215,48839,49100,Debit,2016-01-30,2021-01-28,0,Active
52216,11153,86073,Credit - Classic,2025-04-25,2030-04-24,0,Active
52217,20960,54382,Debit,2022-08-04,2027-08-03,50000,Expired
52218,58844,59206,Credit - Gold,2019-07-27,2024-07-25,0,Active
52219,55392,39755,Credit - Classic,2022-04-29,2027-04-28,50000,Blocked
52220,33809,33904,Credit - Gold,2024-02-22,2029-02-20,100000,Active
52221,10782,10212,Debit,2020-11-09,2025-11-08,0,Active
52222,16943,18557,Credit - Platinum,2020-03-19,2025-03-18,0,Active
52223,54478,91043,Debit,2015-04-08,2020-04-06,0,Active
52224,49236,50101,Debit,2024-12-23,2029-12-22,0,Active
52225,3267,33382,Debit,2021-06-11,2026-06-10,25000,Active
52226,42028,1729,Debit,2022-09-05,2027-09-04,50000,Active
52227,32042,60547,Credit - Gold,2021-10-01,2026-09-30,50000,Active
52228,26229,33044,Credit - Classic,2018-09-13,2023-09-12,0,Active
52229,45085,93784,Debit,2023-07-21,2028-07-19,0,Active
52230,57072,66011,Debit,2022-01-02,2027-01-01,0,Active
52231,51413,1451,Debit,2016-05-21,2021-05-20,0,Active
52232,43585,49280,Debit,2021-03-30,2026-03-29,0,Active
52233,52952,91277,Credit - Classic,2021-09-18,2026-09-17,0,Active
52234,12685,37260,Debit,2025-02-19,2030-02-18,0,Active
52235,22949,79833,Debit,2016-09-17,2021-09-16,0,Blocked
52236,13346,20731,Credit - Classic,2024-02-12,2029-02-10,0,Active
52237,42766,58700,Credit - Gold,2024-06-15,2029-06-14,0,Active
52238,35453,57721,Credit - Classic,2017-08-25,2022-08-24,0,Active
52239,21494,92885,Credit - Classic,2019-12-09,2024-12-07,0,Active
52240,36514,30110,Credit - Gold,2017-06-20,2022-06-19,0,Active
52241,36915,34967,Debit,2025-01-28,2030-01-27,100000,Active
52242,15017,55248,Credit - Classic,2019-06-24,2024-06-22,0,Active
52243,29155,83923,Debit,2015-02-17,2020-02-16,200000,Active
52244,48589,48803,Debit,2024-01-14,2029-01-12,100000,Blocked
52245,10086,58953,Credit - Classic,2019-11-17,2024-11-15,0,Active
52246,38541,39201,Debit,2016-11-16,2021-11-15,0,Blocked
52247,33446,64067,Debit,2017-02-24,2022-02-23,0,Active
52248,38974,71254,Credit - Classic,2022-08-27,2027-08-26,25000,Active
52249,46376,81770,Debit,2020-12-25,2025-12-24,0,Active
52250,29772,69323,Credit - Classic,2023-06-21,2028-06-19,0,Active
52251,35529,77805,Debit,2021-07-10,2026-07-09,0,Blocked
52252,25057,15291,Debit,2021-05-01,2026-04-30,0,Active
52253,54664,39001,Debit,2021-02-21,2026-02-20,50000,Active
52254,46042,24137,Credit - Classic,2023-11-25,2028-11-23,0,Active
52255,10771,33952,Debit,2024-11-02,2029-11-01,100000,Blocked
52256,44188,42883,Debit,2017-11-29,2022-11-28,0,Active
52257,21864,60051,Debit,2019-08-20,2024-08-18,50000,Expired
52258,33918,63831,Debit,2024-08-10,2029-08-09,0,Active
52259,55940,93914,Debit,2016-11-12,2021-11-11,0,Active
52260,4646,17127,Credit - Gold,2018-02-08,2023-02-07,0,Expired
52261,22096,73325,Debit,2016-11-15,2021-11-14,0,Active
52262,44394,62188,Debit,2015-09-06,2020-09-04,100000,Active
52263,19146,63545,Debit,2022-07-10,2027-07-09,0,Active
