Rk,Player,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
503,Yahya Al-Shehri,FW,sa Saudi Arabia,27,1990,2,1,85,0.9,0,0,0,0,0,0,0,0,858a6aab,0.0,0.0,0.0,0.0,0.0,N/A
504,Mohamed El-Shenawy,GK,eg Egypt,29,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,b3b16d95,0.0,0.0,0.0,0.0,0.0,N/A
505,Gaku Shibasaki,MF,jp Japan,26,1992,4,4,339,3.8,0,1,1,0,0,0,1,0,d2ac648c,0.27,0.27,0.0,0.0,0.27,N/A
506,Kim Shin-wook,FW,kr Korea Republic,30,1988,1,1,66,0.7,0,0,0,0,0,0,1,0,a28c86c0,0.0,0.0,0.0,0.0,0.0,N/A
507,Masoud Shojaei,MF,ir IR Iran,34,1984,1,1,67,0.7,0,0,0,0,0,0,1,0,a898d91e,0.0,0.0,0.0,0.0,0.0,N/A
508,Gen Shoji,DF,jp Japan,25,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,8b28686a,0.0,0.0,0.0,0.0,0.0,N/A
509,Djibril Sidibé,DF,fr France,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,4c5b714f,0.0,0.0,0.0,0.0,0.0,N/A
510,Björn Sigurðarson,FW,is Iceland,27,1991,3,0,43,0.5,0,0,0,0,0,0,0,0,bb79b58f,0.0,0.0,0.0,0.0,0.0,N/A
511,Gylfi Sigurðsson,MF,is Iceland,28,1989,3,3,270,3.0,1,0,1,0,1,2,0,0,76dd1480,0.0,0.33,0.33,0.0,0.0,FW
512,Ragnar Sigurðsson,DF,is Iceland,31,1986,3,3,223,2.5,0,0,0,0,0,0,0,0,b6cd4243,0.0,0.0,0.0,0.0,0.0,N/A
513,Adrien Silva,MF,pt Portugal,29,1989,3,2,156,1.7,0,1,1,0,0,0,1,0,d6f88a1d,0.58,0.58,0.0,0.0,0.58,N/A
514,André Silva,FW,pt Portugal,22,1995,3,1,117,1.3,0,0,0,0,0,0,0,0,3effaa34,0.0,0.0,0.0,0.0,0.0,N/A
515,Bernardo Silva,MF,pt Portugal,23,1994,4,3,238,2.6,0,0,0,0,0,0,0,0,3eb22ec9,0.0,0.0,0.0,0.0,0.0,N/A
516,David Silva,MF,es Spain,32,1986,4,4,324,3.6,0,0,0,0,0,0,0,0,e2716bd0,0.0,0.0,0.0,0.0,0.0,N/A
517,Thiago Silva,DF,br Brazil,33,1984,5,5,450,5.0,1,0,1,1,0,0,0,0,86e7deaf,0.0,0.2,0.2,0.2,0.2,N/A
518,Pione Sisto,MF,dk Denmark,23,1995,4,3,230,2.6,0,0,0,0,0,0,1,0,fd9c4805,0.0,0.0,0.0,0.0,0.0,FW
519,Ellyes Skhiri,MF,tn Tunisia,23,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,c2211709,0.0,0.0,0.0,0.0,0.0,N/A
520,Naïm Sliti,FW,tn Tunisia,25,1992,3,2,180,2.0,0,0,0,0,0,0,0,0,2e0367a6,0.0,0.0,0.0,0.0,0.0,N/A
521,Ian Smith,MF,cr Costa Rica,20,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,4b972767,0.0,0.0,0.0,0.0,0.0,N/A
522,Igor Smolnikov,DF,ru Russia,29,1988,1,1,35,0.4,0,0,0,0,0,0,2,1,76d5857d,0.0,0.0,0.0,0.0,0.0,N/A
523,Fyodor Smolov,FW,ru Russia,28,1990,5,1,222,2.5,0,0,0,0,0,0,1,0,cbbfa2e7,0.0,0.0,0.0,0.0,0.0,N/A
524,Cédric Soares,DF,pt Portugal,26,1991,3,3,270,3.0,0,0,0,0,0,0,1,0,839c14e1,0.0,0.0,0.0,0.0,0.0,N/A
525,Ramadan Sobhi,MF,eg Egypt,21,1997,3,0,59,0.7,0,0,0,0,0,0,0,0,98be0d02,0.0,0.0,0.0,0.0,0.0,N/A
526,Yann Sommer,GK,ch Switzerland,29,1988,4,4,360,4.0,0,0,0,0,0,0,0,0,420c18a1,0.0,0.0,0.0,0.0,0.0,N/A
527,Bassem Srarfi,FW,tn Tunisia,20,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,84549a07,0.0,0.0,0.0,0.0,0.0,MF
528,Raheem Sterling,FW,eng England,23,1994,6,6,451,5.0,0,1,1,0,0,0,0,0,b400bde0,0.2,0.2,0.0,0.0,0.2,N/A
529,Vladimir Stojković,GK,rs Serbia,34,1983,3,3,270,3.0,0,0,0,0,0,0,0,0,c089980e,0.0,0.0,0.0,0.0,0.0,N/A
530,John Stones,DF,eng England,24,1994,7,7,645,7.2,2,0,2,2,0,0,1,0,5eecec3d,0.0,0.28,0.28,0.28,0.28,N/A
531,Ivan Strinić,DF,hr Croatia,30,1987,6,6,508,5.6,0,0,0,0,0,0,1,0,52e2ef8f,0.0,0.0,0.0,0.0,0.0,N/A
532,Jens Stryger Larsen,DF,dk Denmark,27,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,f91e81c9,0.0,0.0,0.0,0.0,0.0,N/A
533,Cristhian Stuani,FW,uy Uruguay,31,1986,2,1,75,0.8,0,0,0,0,0,0,0,0,220c11f1,0.0,0.0,0.0,0.0,0.0,N/A
534,Luis Suárez,FW,uy Uruguay,31,1987,5,5,450,5.0,2,1,3,2,0,0,0,0,a6154613,0.2,0.6,0.4,0.4,0.6,N/A
535,Danijel Subašić,GK,hr Croatia,33,1984,6,6,630,7.0,0,0,0,0,0,0,0,0,f6db3bd5,0.0,0.0,0.0,0.0,0.0,N/A
536,Niklas Süle,DF,de Germany,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,e33c06cf,0.0,0.0,0.0,0.0,0.0,N/A
537,Ki Sung-yueng,MF,kr Korea Republic,29,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,1d8c99b0,0.0,0.0,0.0,0.0,0.0,N/A
538,Gustav Svensson,MF,se Sweden,31,1987,3,1,134,1.5,0,0,0,0,0,0,0,0,733713ef,0.0,0.0,0.0,0.0,0.0,N/A
539,Wojciech Szczęsny,GK,pl Poland,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,01b8a2b2,0.0,0.0,0.0,0.0,0.0,N/A
540,Dušan Tadić,MF,rs Serbia,29,1988,3,3,261,2.9,0,1,1,0,0,0,0,0,2475dcc6,0.34,0.34,0.0,0.0,0.34,N/A
541,Nicolás Tagliafico,DF,ar Argentina,25,1992,4,4,349,3.9,0,0,0,0,0,0,1,0,f0661424,0.0,0.0,0.0,0.0,0.0,N/A
542,Renato Tapia,MF,pe Peru,22,1995,2,2,148,1.6,0,0,0,0,0,0,1,0,34269bdf,0.0,0.0,0.0,0.0,0.0,N/A
543,Mehdi Taremi,MF,ir IR Iran,25,1992,3,2,203,2.3,0,0,0,0,0,0,0,0,4c2a5d34,0.0,0.0,0.0,0.0,0.0,FW
544,Luis Tejada,FW,pa Panama,36,1982,2,0,53,0.6,0,0,0,0,0,0,1,0,1ace84bf,0.0,0.0,0.0,0.0,0.0,N/A
545,Yeltsin Tejeda,MF,cr Costa Rica,26,1992,1,0,8,0.1,0,0,0,0,0,0,0,0,74319b04,0.0,0.0,0.0,0.0,0.0,N/A
546,Łukasz Teodorczyk,FW,pl Poland,27,1991,2,0,31,0.3,0,0,0,0,0,0,0,0,7e81a17d,0.0,0.0,0.0,0.0,0.0,N/A
547,Florian Thauvin,FW,fr France,25,1993,1,0,2,0.0,0,0,0,0,0,0,0,0,2b9fdeea,0.0,0.0,0.0,0.0,0.0,MF
548,Youri Tielemans,MF,be Belgium,21,1997,4,2,176,2.0,0,2,2,0,0,0,1,0,56f7a928,1.02,1.02,0.0,0.0,1.02,FW
549,Ola Toivonen,FW,se Sweden,31,1986,5,5,397,4.4,1,1,2,1,0,0,0,0,de4fe7a2,0.23,0.45,0.23,0.23,0.45,N/A
550,Corentin Tolisso,MF,fr France,23,1994,5,2,195,2.2,0,1,1,0,0,0,1,0,652d4c37,0.46,0.46,0.0,0.0,0.46,N/A
551,Lucas Torreira,MF,uy Uruguay,22,1996,5,3,306,3.4,0,0,0,0,0,0,0,0,52611641,0.0,0.0,0.0,0.0,0.0,N/A
552,Gabriel Torres,FW,pa Panama,29,1988,2,1,73,0.8,0,0,0,0,0,0,0,0,d71833f6,0.0,0.0,0.0,0.0,0.0,N/A
553,Román Torres,DF,pa Panama,32,1986,3,3,235,2.6,0,0,0,0,0,0,0,0,9787f0ad,0.0,0.0,0.0,0.0,0.0,N/A
554,Duško Tošić,DF,rs Serbia,33,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,523057ea,0.0,0.0,0.0,0.0,0.0,N/A
555,Miguel Trauco,DF,pe Peru,25,1992,3,3,261,2.9,0,0,0,0,0,0,0,0,e4b72e34,0.0,0.0,0.0,0.0,0.0,N/A
556,Trézéguet,MF,eg Egypt,23,1994,3,3,237,2.6,0,0,0,0,0,0,1,0,3ae14ed1,0.0,0.0,0.0,0.0,0.0,FW
557,Kieran Trippier,MF,eng England,27,1990,6,6,579,6.4,1,1,2,1,0,0,0,0,21512407,0.16,0.31,0.16,0.16,0.31,N/A
558,William Troost-Ekong,DF,ng Nigeria,24,1993,3,3,270,3.0,0,0,0,0,0,0,1,0,7ed4921e,0.0,0.0,0.0,0.0,0.0,N/A
559,Samuel Umtiti,DF,fr France,24,1993,6,6,540,6.0,1,0,1,1,0,0,0,0,3eed9821,0.0,0.17,0.17,0.17,0.17,N/A
560,Marco Ureña,FW,cr Costa Rica,28,1990,2,2,118,1.3,0,0,0,0,0,0,0,0,823e3479,0.0,0.0,0.0,0.0,0.0,N/A
561,Mateus Uribe,MF,co Colombia,27,1991,3,1,183,2.0,0,0,0,0,0,0,0,0,b997c3de,0.0,0.0,0.0,0.0,0.0,N/A
562,Jonathan Urretaviscaya,FW,uy Uruguay,28,1990,1,0,18,0.2,0,0,0,0,0,0,0,0,6465d159,0.0,0.0,0.0,0.0,0.0,MF
563,Takashi Usami,MF,jp Japan,26,1992,2,1,68,0.8,0,0,0,0,0,0,0,0,2bed2986,0.0,0.0,0.0,0.0,0.0,N/A
564,Francis Uzoho,GK,ng Nigeria,19,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,cfd68aa7,0.0,0.0,0.0,0.0,0.0,N/A
565,Raphaël Varane,DF,fr France,25,1993,7,7,630,7.0,1,0,1,1,0,0,0,0,9f8e9423,0.0,0.14,0.14,0.14,0.14,N/A
566,Jamie Vardy,FW,eng England,31,1987,4,1,160,1.8,0,0,0,0,0,0,0,0,45963054,0.0,0.0,0.0,0.0,0.0,N/A
567,Guillermo Varela,DF,uy Uruguay,25,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,5c961282,0.0,0.0,0.0,0.0,0.0,N/A
568,Lucas Vázquez,MF,es Spain,26,1991,2,1,83,0.9,0,0,0,0,0,0,0,0,fd51b456,0.0,0.0,0.0,0.0,0.0,N/A
569,Matías Vecino,MF,uy Uruguay,26,1991,5,5,414,4.6,0,0,0,0,0,0,0,0,44ac04e9,0.0,0.0,0.0,0.0,0.0,N/A
570,Carlos Vela,MF,mx Mexico,29,1989,4,4,313,3.5,1,0,1,0,1,1,0,0,e0cd04e0,0.0,0.29,0.29,0.0,0.0,FW
571,Miloš Veljković,DF,rs Serbia,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,a5ae8f8e,0.0,0.0,0.0,0.0,0.0,N/A
572,Johan Venegas,FW,cr Costa Rica,29,1988,2,2,149,1.7,0,0,0,0,0,0,0,0,5eadd340,0.0,0.0,0.0,0.0,0.0,N/A
573,Thomas Vermaelen,DF,be Belgium,32,1985,3,1,133,1.5,0,0,0,0,0,0,0,0,d0d79694,0.0,0.0,0.0,0.0,0.0,N/A
574,Jan Vertonghen,DF,be Belgium,31,1987,6,6,540,6.0,1,0,1,1,0,0,2,0,ba23a904,0.0,0.17,0.17,0.17,0.17,N/A
575,Domagoj Vida,DF,hr Croatia,29,1989,6,6,630,7.0,1,1,2,1,0,0,1,0,3f359b33,0.14,0.29,0.14,0.14,0.29,N/A
576,Šime Vrsaljko,DF,hr Croatia,26,1992,6,6,606,6.7,0,1,1,0,0,0,2,0,46a8347f,0.15,0.15,0.0,0.0,0.15,N/A
577,Moussa Wagué,DF,sn Senegal,19,1998,3,2,197,2.2,1,0,1,1,0,0,0,0,808df563,0.0,0.46,0.46,0.46,0.46,N/A
578,Kyle Walker,DF,eng England,28,1990,5,5,493,5.5,0,0,0,0,0,0,2,0,86dd77d1,0.0,0.0,0.0,0.0,0.0,N/A
579,Rodney Wallace,DF,cr Costa Rica,29,1988,1,0,10,0.1,0,0,0,0,0,0,0,0,4fe634dd,0.0,0.0,0.0,0.0,0.0,MF
580,Amr Warda,MF,eg Egypt,24,1993,3,1,154,1.7,0,0,0,0,0,0,0,0,901d3e51,0.0,0.0,0.0,0.0,0.0,N/A
581,Kendall Waston,DF,cr Costa Rica,30,1988,1,1,90,1.0,1,0,1,1,0,0,1,0,02ea59b0,0.0,1.0,1.0,1.0,1.0,N/A
582,Danny Welbeck,FW,eng England,27,1990,1,0,12,0.1,0,0,0,0,0,0,0,0,ce5143da,0.0,0.0,0.0,0.0,0.0,MF
583,Timo Werner,FW,de Germany,22,1996,3,3,265,2.9,0,0,0,0,0,0,0,0,49fe9070,0.0,0.0,0.0,0.0,0.0,N/A
584,Willian,MF,br Brazil,29,1988,5,5,359,4.0,0,1,1,0,0,0,0,0,8b9ebd03,0.25,0.25,0.0,0.0,0.25,N/A
585,Axel Witsel,MF,be Belgium,29,1989,6,6,539,6.0,0,0,0,0,0,0,1,0,5dfc6ad5,0.0,0.0,0.0,0.0,0.0,N/A
586,Jung Woo-young,MF,kr Korea Republic,28,1989,3,1,128,1.4,0,0,0,0,0,0,2,0,858a34b8,0.0,0.0,0.0,0.0,0.0,N/A
587,Granit Xhaka,MF,ch Switzerland,25,1992,4,4,360,4.0,1,0,1,1,0,0,1,0,e61b8aee,0.0,0.25,0.25,0.25,0.25,N/A
588,Hotaru Yamaguchi,MF,jp Japan,27,1990,3,1,111,1.2,0,0,0,0,0,0,0,0,8c147c14,0.0,0.0,0.0,0.0,0.0,N/A
589,Go Yo-han,DF,kr Korea Republic,30,1988,1,0,12,0.1,0,0,0,0,0,0,0,0,fbc52591,0.0,0.0,0.0,0.0,0.0,FW
590,Lee Yong,DF,kr Korea Republic,31,1986,3,3,270,3.0,0,0,0,0,0,0,1,0,95e57652,0.0,0.0,0.0,0.0,0.0,N/A
591,Maya Yoshida,DF,jp Japan,29,1988,4,4,360,4.0,0,0,0,0,0,0,0,0,caffaf5a,0.0,0.0,0.0,0.0,0.0,N/A
592,Yoshimar Yotún,MF,pe Peru,28,1990,3,3,180,2.0,0,0,0,0,0,0,1,0,b6af8c85,0.0,0.0,0.0,0.0,0.0,N/A
593,Ashley Young,MF,eng England,32,1985,5,5,461,5.1,0,1,1,0,0,0,0,0,be927d03,0.2,0.2,0.0,0.0,0.2,N/A
594,Kim Young-gwon,DF,kr Korea Republic,28,1990,3,3,270,3.0,1,0,1,1,0,0,1,0,9459ace1,0.0,0.33,0.33,0.33,0.33,N/A
595,Yun Young-sun,DF,kr Korea Republic,29,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,3ce8104c,0.0,0.0,0.0,0.0,0.0,N/A
596,Denis Zakaria,DF,ch Switzerland,21,1996,2,0,52,0.6,0,1,1,0,0,0,1,0,384d58d9,1.73,1.73,0.0,0.0,1.73,MF
597,Cristián Zapata,DF,co Colombia,31,1986,1,0,5,0.1,0,0,0,0,0,0,0,0,b1deecf8,0.0,0.0,0.0,0.0,0.0,N/A
598,Yuri Zhirkov,DF,ru Russia,34,1983,3,3,220,2.4,0,0,0,0,0,0,0,0,ed2b33cb,0.0,0.0,0.0,0.0,0.0,N/A
599,Piotr Zieliński,FW,pl Poland,24,1994,3,3,258,2.9,0,0,0,0,0,0,0,0,a5296e55,0.0,0.0,0.0,0.0,0.0,MF
600,Andrija Živković,FW,rs Serbia,21,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,321f83a2,0.0,0.0,0.0,0.0,0.0,MF
601,Hakim Ziyech,MF,ma Morocco,25,1993,3,3,264,2.9,0,0,0,0,0,0,0,0,6622454d,0.0,0.0,0.0,0.0,0.0,N/A
602,Roman Zobnin,MF,ru Russia,24,1994,5,5,510,5.7,0,1,1,0,0,0,1,0,0a215326,0.18,0.18,0.0,0.0,0.18,N/A
603,Steven Zuber,MF,ch Switzerland,26,1991,3,3,251,2.8,1,0,1,1,0,0,0,0,b6a6e0a7,0.0,0.36,0.36,0.36,0.36,N/A
