ticket_id,customer_id,issue_type,date_opened,date_resolved,status,satisfaction_score
21858,37907,Wrong Debit,2020-04-04,2020-04-09,Open,3
21859,34282,Net Banking Issue,2024-04-08,2024-04-20,Resolved,2
21860,31564,Loan Query,2021-11-26,2021-12-01,Escalated,2
21861,33199,Cheque Bounce,2023-01-09,2023-01-14,Resolved,4
21862,3543,Net Banking Issue,2019-12-05,2019-12-13,Resolved,3
21863,59949,KYC Update,2024-03-11,2024-03-29,Resolved,4
21864,58374,App Login Issue,2025-02-20,2025-03-10,Resolved,5
21865,25130,App Login Issue,2025-12-10,2025-12-18,Resolved,1
21866,29310,Net Banking Issue,2022-10-08,2022-10-24,Resolved,3
21867,11844,Cheque Bounce,2023-12-03,2023-12-17,Resolved,4
21868,30692,Net Banking Issue,2023-08-16,2023-08-21,Open,1
21869,16246,Cheque Bounce,2025-02-20,2025-02-23,Resolved,1
21870,40878,Wrong Debit,2020-03-04,2020-03-08,Resolved,3
21871,49212,KYC Update,2021-04-27,2021-05-07,Open,2
21872,26747,Account Statement,2020-07-18,2020-07-27,Resolved,4
21873,36158,Cheque Bounce,2024-06-21,2024-07-05,Open,1
21874,45266,App Login Issue,2025-11-11,2025-11-30,Escalated,3
21875,49680,KYC Update,2024-10-07,2024-10-16,Resolved,4
21876,4451,Account Statement,2024-01-26,2024-01-27,Open,5
21877,10195,App Login Issue,2020-10-28,2020-11-16,Resolved,5
21878,28470,App Login Issue,2021-02-08,2021-02-19,Resolved,4
21879,24128,Account Statement,2022-03-25,2022-04-01,Resolved,1
21880,54908,Loan Query,2020-01-01,2020-01-06,Resolved,4
21881,59767,Net Banking Issue,2019-11-24,2019-11-25,Resolved,2
21882,24540,KYC Update,2019-03-22,2019-04-03,Resolved,3
21883,45141,Fraud Report,2025-06-25,2025-07-12,Resolved,1
21884,46668,KYC Update,2025-01-12,2025-01-26,Resolved,3
21885,2755,Net Banking Issue,2025-07-30,2025-08-14,Resolved,3
21886,7285,Wrong Debit,2023-04-26,2023-05-14,Resolved,1
21887,56727,Wrong Debit,2019-02-21,2019-02-23,Resolved,1
21888,48205,Wrong Debit,2025-05-14,2025-05-26,Resolved,3
21889,592,Loan Query,2023-02-08,2023-02-17,Resolved,2
21890,27846,KYC Update,2019-03-14,2019-04-01,Resolved,1
21891,49399,KYC Update,2020-03-31,2020-04-16,Resolved,1
21892,8869,Net Banking Issue,2021-04-08,2021-04-13,Resolved,5
21893,34856,Account Statement,2025-12-03,2025-12-13,Resolved,4
21894,10514,Wrong Debit,2022-11-24,2022-12-08,Resolved,3
21895,23879,Cheque Bounce,2023-03-07,2023-03-24,Resolved,1
21896,45264,Fraud Report,2022-03-09,2022-03-21,Open,1
21897,57394,Fraud Report,2025-02-10,2025-02-21,Resolved,1
21898,56834,Account Statement,2019-04-17,2019-05-06,Resolved,3
21899,44636,Wrong Debit,2020-07-06,2020-07-13,Resolved,4
21900,54656,Net Banking Issue,2025-01-10,2025-01-11,Resolved,3
21901,33456,App Login Issue,2023-07-03,2023-07-10,Resolved,5
21902,33385,Interest Query,2025-03-06,2025-03-18,Resolved,4
21903,58360,Net Banking Issue,2026-03-19,2026-04-07,Resolved,3
21904,18174,Net Banking Issue,2024-11-13,2024-11-13,Resolved,3
21905,16649,KYC Update,2019-04-08,2019-04-18,Resolved,2
21906,37431,Card Blocked,2021-04-06,2021-04-16,Resolved,2
21907,18292,App Login Issue,2021-08-26,2021-09-12,Resolved,1
21908,40022,Interest Query,2019-04-19,2019-05-03,Resolved,3
21909,10723,KYC Update,2019-08-20,2019-09-08,Resolved,5
21910,47283,Interest Query,2024-11-24,2024-11-24,Open,4
21911,59264,Card Blocked,2021-11-14,2021-12-03,Resolved,1
21912,49322,Interest Query,2021-07-11,2021-07-18,Resolved,1
21913,51040,Loan Query,2025-07-31,2025-07-31,Open,4
21914,54,Loan Query,2024-08-10,2024-08-11,Resolved,5
21915,43391,Interest Query,2019-07-10,2019-07-10,Escalated,1
21916,4930,Fraud Report,2021-04-01,2021-04-07,Resolved,2
21917,11842,Cheque Bounce,2021-02-12,2021-02-18,Resolved,4
21918,7498,KYC Update,2019-10-22,2019-10-29,Resolved,4
21919,34266,Card Blocked,2021-03-24,2021-04-01,Resolved,5
21920,22229,Interest Query,2023-09-03,2023-09-08,Resolved,2
21921,31893,Net Banking Issue,2024-07-22,2024-07-29,Escalated,5
21922,22992,Wrong Debit,2019-05-19,2019-06-02,Resolved,2
21923,53875,Card Blocked,2023-08-02,2023-08-05,Resolved,5
21924,931,Loan Query,2023-08-31,2023-09-15,Resolved,5
21925,20160,KYC Update,2022-04-04,2022-04-18,Escalated,5
21926,52772,Account Statement,2024-03-31,2024-04-10,Escalated,1
21927,21725,Fraud Report,2025-09-21,2025-09-23,Escalated,2
21928,21525,Wrong Debit,2020-03-11,2020-03-20,Resolved,1
21929,42724,App Login Issue,2022-05-20,2022-06-04,Escalated,3
21930,55025,Card Blocked,2019-10-31,2019-10-31,Escalated,5
21931,17963,Cheque Bounce,2020-10-11,2020-10-30,Resolved,5
21932,26935,Net Banking Issue,2026-01-06,2026-01-11,Resolved,2
21933,7320,Loan Query,2023-08-12,2023-08-13,Resolved,2
21934,32663,Wrong Debit,2019-09-17,2019-09-24,Resolved,5
21935,57664,KYC Update,2019-07-07,2019-07-21,Resolved,1
21936,816,Loan Query,2021-05-08,2021-05-12,Resolved,1
21937,53733,Account Statement,2019-07-28,2019-07-28,Resolved,1
21938,10576,App Login Issue,2019-02-24,2019-03-11,Resolved,2
21939,29535,KYC Update,2019-07-22,2019-07-29,Resolved,2
21940,256,Fraud Report,2022-01-17,2022-01-22,Resolved,5
21941,38708,Fraud Report,2022-10-17,2022-10-31,Open,4
21942,27731,Card Blocked,2025-09-25,2025-10-05,Open,5
21943,25244,Card Blocked,2025-05-11,2025-05-23,Escalated,5
21944,9309,Net Banking Issue,2023-07-12,2023-07-15,Resolved,1
21945,11782,Wrong Debit,2020-06-14,2020-06-14,Resolved,4
21946,38724,Card Blocked,2020-10-07,2020-10-24,Resolved,4
21947,14651,Card Blocked,2020-01-23,2020-01-27,Resolved,5
21948,21833,App Login Issue,2024-01-29,2024-01-29,Resolved,2
21949,9242,Fraud Report,2022-01-18,2022-01-22,Resolved,2
21950,5422,Loan Query,2021-08-15,2021-08-28,Resolved,3
21951,51143,Interest Query,2021-04-06,2021-04-11,Resolved,1
21952,18251,Fraud Report,2019-01-05,2019-01-24,Resolved,4
21953,49954,Cheque Bounce,2021-11-26,2021-11-26,Resolved,5
21954,26219,App Login Issue,2025-06-07,2025-06-21,Resolved,1
21955,25991,KYC Update,2022-07-19,2022-07-24,Resolved,4
21956,43972,KYC Update,2020-02-05,2020-02-06,Resolved,2
21957,35415,App Login Issue,2021-11-25,2021-12-04,Resolved,5
21958,47800,Interest Query,2020-10-31,2020-11-11,Open,4
21959,46867,Loan Query,2023-08-11,2023-08-24,Resolved,2
21960,18794,App Login Issue,2023-07-04,2023-07-21,Resolved,4
21961,17296,Account Statement,2020-12-12,2020-12-15,Resolved,1
21962,4317,KYC Update,2024-10-07,2024-10-19,Escalated,2
21963,55283,Net Banking Issue,2019-07-30,2019-08-06,Resolved,1
21964,59180,Loan Query,2020-09-29,2020-10-03,Resolved,4
21965,1965,Interest Query,2021-05-05,2021-05-18,Escalated,5
21966,45827,Loan Query,2019-05-08,2019-05-08,Resolved,5
21967,57265,Cheque Bounce,2020-02-09,2020-02-11,Resolved,5
21968,1195,Fraud Report,2025-05-05,2025-05-20,Resolved,5
21969,30368,Net Banking Issue,2025-08-25,2025-09-07,Resolved,2
21970,34479,Loan Query,2025-09-15,2025-09-29,Resolved,3
21971,2058,KYC Update,2025-07-10,2025-07-13,Resolved,5
21972,2332,Net Banking Issue,2020-03-30,2020-04-05,Resolved,2
21973,43035,Card Blocked,2022-02-19,2022-03-08,Open,2
21974,23362,Cheque Bounce,2023-01-28,2023-02-07,Resolved,3
21975,16346,Cheque Bounce,2022-08-30,2022-09-11,Resolved,2
21976,28278,Fraud Report,2024-01-19,2024-02-02,Resolved,5
21977,10525,Wrong Debit,2021-07-23,2021-07-23,Resolved,4
21978,12353,Loan Query,2024-11-25,2024-11-26,Resolved,1
21979,81,App Login Issue,2019-05-05,2019-05-10,Escalated,2
21980,53687,Cheque Bounce,2025-08-10,2025-08-13,Resolved,1
21981,26610,Wrong Debit,2022-09-24,2022-10-11,Resolved,1
21982,43012,Wrong Debit,2026-04-26,2026-05-09,Resolved,1
21983,21157,Fraud Report,2019-09-21,2019-09-26,Resolved,3
21984,32337,Wrong Debit,2021-12-19,2021-12-21,Resolved,2
21985,37087,Cheque Bounce,2023-05-16,2023-05-20,Resolved,3
21986,51773,Interest Query,2024-11-29,2024-12-02,Resolved,2
21987,38197,Account Statement,2021-09-09,2021-09-15,Resolved,4
21988,2838,KYC Update,2025-12-27,2026-01-11,Resolved,5
21989,46372,Loan Query,2020-08-06,2020-08-20,Resolved,2
21990,50283,Fraud Report,2022-09-23,2022-09-30,Escalated,5
21991,54285,Card Blocked,2023-11-06,2023-11-06,Resolved,1
21992,57655,Card Blocked,2026-04-19,2026-05-02,Escalated,2
21993,38425,Loan Query,2019-01-02,2019-01-16,Resolved,1
21994,53390,Card Blocked,2023-06-01,2023-06-02,Resolved,5
21995,27899,Cheque Bounce,2025-03-19,2025-03-31,Resolved,1
21996,46635,KYC Update,2022-02-22,2022-03-12,Escalated,4
21997,22251,Interest Query,2024-05-31,2024-06-11,Escalated,4
21998,38363,Loan Query,2020-11-05,2020-11-11,Resolved,1
21999,49874,Fraud Report,2022-03-22,2022-04-06,Escalated,5
22000,40367,Loan Query,2025-06-02,2025-06-07,Resolved,4
22001,35662,Wrong Debit,2019-08-19,2019-09-02,Open,3
22002,24058,Card Blocked,2024-08-31,2024-09-16,Resolved,3
22003,44234,Net Banking Issue,2024-12-10,2024-12-22,Resolved,1
22004,21329,KYC Update,2023-08-22,2023-08-23,Resolved,5
22005,25848,KYC Update,2022-04-26,2022-04-28,Resolved,3
22006,1049,Cheque Bounce,2020-06-18,2020-07-06,Resolved,3
22007,45475,Account Statement,2024-04-14,2024-04-14,Escalated,3
22008,39046,Loan Query,2021-12-19,2021-12-24,Resolved,1
22009,33269,Interest Query,2024-01-10,2024-01-21,Resolved,3
22010,52781,KYC Update,2019-05-03,2019-05-18,Resolved,3
22011,3514,Cheque Bounce,2024-04-21,2024-04-30,Resolved,4
22012,41824,Cheque Bounce,2022-04-02,2022-04-10,Escalated,3
22013,24419,Account Statement,2024-03-17,2024-03-29,Resolved,3
22014,37912,Interest Query,2021-10-31,2021-11-06,Resolved,2
22015,16968,Net Banking Issue,2023-11-20,2023-12-06,Open,5
22016,21505,Account Statement,2019-06-21,2019-06-22,Resolved,2
22017,2580,App Login Issue,2022-03-03,2022-03-16,Resolved,2
22018,43418,KYC Update,2026-03-30,2026-03-31,Resolved,4
22019,58228,Card Blocked,2025-09-15,2025-10-04,Resolved,1
22020,57918,App Login Issue,2022-11-22,2022-12-09,Resolved,2
22021,10257,Net Banking Issue,2021-03-31,2021-04-03,Resolved,2
22022,12737,Net Banking Issue,2023-11-16,2023-11-24,Resolved,5
22023,22196,App Login Issue,2022-03-18,2022-03-18,Resolved,1
22024,43507,Card Blocked,2020-04-26,2020-04-28,Resolved,2
22025,24969,Account Statement,2020-12-19,2020-12-30,Resolved,2
22026,19736,Loan Query,2026-01-04,2026-01-21,Resolved,5
22027,50027,Card Blocked,2023-03-01,2023-03-02,Resolved,5
22028,25311,Cheque Bounce,2024-05-09,2024-05-09,Resolved,3
22029,31362,Fraud Report,2023-10-19,2023-10-21,Resolved,4
22030,36929,Net Banking Issue,2021-10-31,2021-11-16,Resolved,2
22031,5672,Cheque Bounce,2025-04-23,2025-05-01,Open,4
22032,19016,Loan Query,2024-08-22,2024-09-06,Resolved,2
22033,24585,App Login Issue,2022-03-04,2022-03-19,Open,4
22034,38849,KYC Update,2022-09-10,2022-09-21,Resolved,3
22035,47236,Loan Query,2021-12-12,2021-12-24,Resolved,2
22036,4432,Wrong Debit,2025-12-22,2026-01-04,Resolved,4
22037,40083,Fraud Report,2021-03-18,2021-04-06,Resolved,4
22038,32455,Account Statement,2025-06-24,2025-06-24,Resolved,1
22039,11170,Account Statement,2021-08-02,2021-08-11,Resolved,1
22040,57668,Fraud Report,2021-03-16,2021-04-03,Resolved,5
22041,32685,Interest Query,2025-05-02,2025-05-15,Resolved,4
22042,25794,Cheque Bounce,2021-03-25,2021-04-02,Resolved,5
22043,58684,Card Blocked,2020-05-31,2020-06-15,Resolved,2
22044,16924,KYC Update,2024-11-24,2024-12-07,Open,3
22045,59512,App Login Issue,2022-09-29,2022-10-14,Escalated,3
22046,51561,App Login Issue,2020-12-10,2020-12-22,Resolved,3
22047,43270,Wrong Debit,2019-08-20,2019-08-28,Resolved,1
22048,58861,App Login Issue,2026-05-22,2026-05-27,Resolved,3
22049,43651,Net Banking Issue,2023-09-27,2023-09-30,Resolved,1
22050,3543,Fraud Report,2024-04-27,2024-05-08,Resolved,1
22051,446,Interest Query,2023-02-02,2023-02-11,Open,4
22052,30314,App Login Issue,2023-07-27,2023-08-09,Resolved,5
22053,6370,Fraud Report,2022-05-02,2022-05-07,Open,3
22054,29277,Loan Query,2024-02-09,2024-02-23,Open,4
22055,26755,App Login Issue,2020-12-20,2020-12-27,Open,5
22056,18196,Fraud Report,2020-08-29,2020-09-15,Resolved,2
22057,56473,Card Blocked,2021-11-11,2021-11-17,Open,5
22058,16997,Fraud Report,2021-01-20,2021-01-29,Escalated,4
22059,51193,Card Blocked,2021-01-07,2021-01-12,Resolved,5
22060,15491,Net Banking Issue,2025-10-01,2025-10-06,Resolved,5
22061,13938,Wrong Debit,2020-03-22,2020-04-09,Resolved,2
22062,17177,Wrong Debit,2022-01-18,2022-01-27,Open,4
22063,26342,Fraud Report,2023-11-04,2023-11-21,Resolved,5
22064,15565,App Login Issue,2021-11-22,2021-12-11,Open,5
22065,3873,Loan Query,2025-07-05,2025-07-18,Resolved,1
22066,6355,Card Blocked,2024-01-07,2024-01-13,Resolved,5
22067,38483,Wrong Debit,2020-02-08,2020-02-26,Resolved,3
22068,12743,Cheque Bounce,2020-02-28,2020-03-13,Resolved,3
22069,46716,Fraud Report,2023-09-19,2023-09-22,Resolved,1
22070,47447,KYC Update,2023-01-23,2023-02-07,Resolved,2
22071,41432,Interest Query,2022-07-27,2022-08-06,Resolved,2
22072,32308,Cheque Bounce,2019-02-16,2019-03-06,Resolved,1
22073,35593,Loan Query,2019-09-17,2019-09-19,Resolved,3
22074,26695,Net Banking Issue,2023-03-11,2023-03-17,Resolved,3
22075,21367,App Login Issue,2023-10-13,2023-10-22,Resolved,5
22076,23804,Account Statement,2023-12-22,2024-01-04,Resolved,3
22077,58671,App Login Issue,2022-03-13,2022-03-24,Resolved,4
22078,47484,Net Banking Issue,2022-10-20,2022-11-01,Resolved,5
22079,14374,Fraud Report,2019-11-17,2019-11-30,Escalated,4
22080,19850,Wrong Debit,2019-05-11,2019-05-26,Resolved,5
22081,46130,Net Banking Issue,2020-10-02,2020-10-04,Resolved,5
22082,28678,Net Banking Issue,2022-01-31,2022-02-18,Resolved,4
22083,31195,Interest Query,2021-09-06,2021-09-17,Resolved,5
22084,28339,Net Banking Issue,2019-05-11,2019-05-17,Resolved,4
22085,25386,App Login Issue,2025-04-29,2025-05-12,Open,4
22086,15516,Fraud Report,2025-12-07,2025-12-23,Resolved,2
22087,19528,Wrong Debit,2024-10-02,2024-10-12,Resolved,2
22088,38239,Account Statement,2025-06-17,2025-07-04,Resolved,1
22089,34330,App Login Issue,2024-07-25,2024-08-12,Resolved,4
22090,58630,App Login Issue,2024-09-27,2024-10-14,Resolved,2
22091,35271,Net Banking Issue,2022-09-25,2022-10-01,Resolved,1
22092,59480,Wrong Debit,2026-06-22,2026-07-05,Resolved,1
22093,18870,Card Blocked,2023-07-28,2023-08-04,Resolved,5
22094,6205,Account Statement,2025-05-24,2025-06-01,Open,3
22095,51962,Net Banking Issue,2025-09-02,2025-09-19,Open,1
22096,40802,App Login Issue,2025-05-28,2025-06-03,Resolved,2
22097,49813,Net Banking Issue,2022-11-18,2022-11-23,Open,2
22098,37377,Net Banking Issue,2023-05-23,2023-06-04,Resolved,5
22099,29566,Interest Query,2024-02-15,2024-02-26,Resolved,5
22100,30086,Cheque Bounce,2021-09-29,2021-10-03,Open,1
22101,7033,Loan Query,2019-01-06,2019-01-16,Escalated,1
22102,12012,Card Blocked,2024-02-11,2024-02-16,Open,1
22103,57650,Fraud Report,2025-03-22,2025-04-03,Resolved,5
22104,5588,KYC Update,2020-11-13,2020-11-21,Open,1
22105,3108,Fraud Report,2022-05-13,2022-05-24,Resolved,5
22106,21001,Cheque Bounce,2022-07-31,2022-08-03,Resolved,1
22107,3615,Loan Query,2020-12-09,2020-12-12,Resolved,4
22108,7924,Interest Query,2021-12-01,2021-12-18,Resolved,3
22109,59516,Wrong Debit,2024-03-26,2024-03-30,Resolved,1
22110,37553,Fraud Report,2020-11-21,2020-11-23,Resolved,1
22111,52485,Net Banking Issue,2026-04-20,2026-05-06,Resolved,4
22112,6016,Loan Query,2025-11-20,2025-12-06,Open,4
22113,57982,Interest Query,2021-04-05,2021-04-13,Resolved,3
22114,52691,Interest Query,2026-04-30,2026-05-01,Resolved,3
22115,30408,Fraud Report,2020-03-16,2020-03-20,Resolved,2
22116,38721,Cheque Bounce,2020-07-07,2020-07-25,Resolved,1
22117,21673,Card Blocked,2021-09-14,2021-09-26,Resolved,1
22118,19105,Interest Query,2019-12-31,2020-01-17,Resolved,3
22119,46627,Cheque Bounce,2023-01-22,2023-02-01,Open,2
22120,42730,Account Statement,2025-09-24,2025-09-28,Resolved,5
22121,1509,Loan Query,2025-07-04,2025-07-15,Resolved,1
22122,59175,App Login Issue,2021-08-24,2021-08-25,Resolved,2
22123,40031,Fraud Report,2021-01-19,2021-02-07,Escalated,2
22124,10037,Net Banking Issue,2019-01-14,2019-01-16,Resolved,3
22125,3565,KYC Update,2025-09-10,2025-09-17,Resolved,1
22126,14023,Account Statement,2021-02-26,2021-03-12,Resolved,5
22127,33471,App Login Issue,2024-09-12,2024-09-25,Resolved,3
22128,26781,Interest Query,2022-05-07,2022-05-24,Resolved,4
22129,37911,Wrong Debit,2022-06-05,2022-06-22,Resolved,2
22130,48795,Cheque Bounce,2026-05-15,2026-05-15,Resolved,5
22131,5969,Fraud Report,2024-10-23,2024-10-28,Resolved,1
22132,39724,Fraud Report,2022-07-28,2022-08-11,Resolved,2
22133,19522,Wrong Debit,2023-12-15,2024-01-01,Resolved,4
22134,19609,Interest Query,2023-05-05,2023-05-06,Resolved,4
22135,40154,Loan Query,2019-12-11,2019-12-21,Open,2
22136,54425,Cheque Bounce,2019-02-17,2019-02-19,Escalated,5
22137,34108,Wrong Debit,2023-03-17,2023-04-02,Open,4
22138,8586,Fraud Report,2023-11-13,2023-11-17,Resolved,1
22139,50635,Fraud Report,2019-10-16,2019-10-31,Resolved,1
22140,20439,Cheque Bounce,2026-05-12,2026-05-22,Resolved,5
22141,30986,Fraud Report,2019-08-11,2019-08-15,Resolved,2
22142,37708,Cheque Bounce,2020-08-07,2020-08-18,Resolved,1
22143,42852,Net Banking Issue,2024-01-24,2024-01-25,Resolved,5
22144,32445,KYC Update,2019-12-11,2019-12-22,Resolved,2
22145,33219,Account Statement,2019-07-13,2019-07-24,Resolved,2
22146,47675,Interest Query,2022-04-05,2022-04-14,Resolved,1
22147,31753,Fraud Report,2021-09-22,2021-09-30,Resolved,1
22148,88,Interest Query,2024-04-10,2024-04-20,Resolved,1
22149,19003,Wrong Debit,2022-06-23,2022-06-28,Resolved,1
22150,53182,Net Banking Issue,2019-01-12,2019-01-24,Resolved,4
22151,38174,Cheque Bounce,2024-09-02,2024-09-08,Resolved,4
22152,22605,Wrong Debit,2025-08-19,2025-08-25,Open,5
22153,25375,KYC Update,2025-05-15,2025-05-29,Resolved,5
22154,12291,Interest Query,2025-11-03,2025-11-08,Escalated,2
22155,27606,Wrong Debit,2020-02-09,2020-02-26,Resolved,1
22156,5404,Loan Query,2025-12-08,2025-12-21,Escalated,4
22157,21294,Wrong Debit,2022-04-02,2022-04-18,Resolved,3
22158,16261,App Login Issue,2024-02-11,2024-02-13,Resolved,1
22159,2230,KYC Update,2021-01-23,2021-02-09,Resolved,3
22160,1674,Fraud Report,2025-11-06,2025-11-19,Resolved,4
22161,39136,App Login Issue,2021-04-25,2021-05-04,Resolved,5
22162,31819,Fraud Report,2022-11-28,2022-12-07,Open,2
22163,49079,Net Banking Issue,2019-03-15,2019-03-30,Resolved,3
22164,8413,Card Blocked,2023-10-31,2023-11-07,Resolved,2
22165,52675,Fraud Report,2020-10-29,2020-11-05,Resolved,1
22166,59747,Fraud Report,2021-03-31,2021-04-02,Resolved,2
22167,52910,Card Blocked,2023-03-17,2023-03-23,Resolved,3
22168,38452,Net Banking Issue,2023-12-09,2023-12-26,Escalated,1
22169,34261,Interest Query,2023-04-25,2023-05-01,Resolved,1
22170,32196,Interest Query,2023-12-26,2024-01-11,Resolved,2
22171,1036,Account Statement,2021-06-04,2021-06-20,Resolved,5
22172,12182,Account Statement,2019-04-30,2019-05-09,Resolved,4
22173,5290,Fraud Report,2026-04-10,2026-04-10,Resolved,5
22174,47594,Wrong Debit,2021-09-24,2021-09-28,Open,1
22175,54404,Interest Query,2020-10-14,2020-10-22,Escalated,1
22176,52321,KYC Update,2025-03-25,2025-03-28,Resolved,3
22177,46477,Loan Query,2019-05-20,2019-05-29,Resolved,1
22178,6548,Interest Query,2025-11-29,2025-12-07,Resolved,4
22179,42413,Wrong Debit,2019-10-21,2019-11-06,Resolved,2
22180,3868,Cheque Bounce,2025-12-14,2025-12-23,Resolved,3
22181,42056,Cheque Bounce,2023-09-17,2023-10-02,Resolved,5
22182,9722,Fraud Report,2021-10-25,2021-11-04,Resolved,4
22183,16151,Cheque Bounce,2021-03-28,2021-04-03,Resolved,2
22184,33158,Net Banking Issue,2021-07-06,2021-07-08,Resolved,5
22185,43393,Net Banking Issue,2019-11-10,2019-11-28,Resolved,5
22186,38507,Cheque Bounce,2025-10-29,2025-11-14,Resolved,5
22187,33113,Interest Query,2024-04-17,2024-04-18,Resolved,5
22188,14528,Fraud Report,2024-04-24,2024-05-10,Escalated,2
22189,57746,Loan Query,2022-11-11,2022-11-25,Resolved,2
22190,6472,Fraud Report,2025-09-20,2025-09-24,Resolved,5
22191,18108,Account Statement,2021-03-24,2021-03-31,Resolved,5
22192,11346,Net Banking Issue,2025-02-04,2025-02-19,Resolved,5
22193,53954,Fraud Report,2022-09-22,2022-09-27,Resolved,1
22194,13588,Fraud Report,2021-10-17,2021-10-17,Resolved,5
22195,35991,Net Banking Issue,2022-03-29,2022-03-30,Resolved,1
22196,13974,Wrong Debit,2020-07-13,2020-07-26,Resolved,3
22197,6043,Account Statement,2019-05-23,2019-06-07,Resolved,1
22198,4316,Net Banking Issue,2023-05-24,2023-05-31,Resolved,1
22199,19313,Wrong Debit,2023-05-01,2023-05-12,Escalated,1
22200,28134,Fraud Report,2022-04-15,2022-04-26,Resolved,1
22201,30269,App Login Issue,2023-03-12,2023-03-26,Resolved,5
22202,35303,Fraud Report,2022-05-03,2022-05-19,Open,2
22203,53582,Card Blocked,2019-02-22,2019-03-09,Resolved,5
22204,41814,Card Blocked,2021-04-25,2021-05-07,Resolved,4
22205,16904,Cheque Bounce,2026-05-28,2026-06-13,Resolved,3
22206,32236,Fraud Report,2021-01-21,2021-02-06,Open,4
22207,24362,Fraud Report,2025-11-30,2025-12-18,Resolved,1
22208,55021,Fraud Report,2023-09-05,2023-09-18,Resolved,2
22209,14703,Cheque Bounce,2022-09-28,2022-09-29,Resolved,2
22210,19892,Net Banking Issue,2023-01-13,2023-01-24,Resolved,2
22211,46638,Cheque Bounce,2023-06-11,2023-06-17,Open,3
22212,54969,Account Statement,2025-12-28,2025-12-31,Resolved,4
22213,48345,Fraud Report,2025-09-25,2025-09-28,Escalated,4
22214,15968,Cheque Bounce,2025-08-17,2025-08-23,Resolved,1
22215,39100,Fraud Report,2026-03-03,2026-03-20,Resolved,1
22216,58946,Interest Query,2023-05-19,2023-05-29,Resolved,5
22217,42206,Loan Query,2026-04-05,2026-04-14,Resolved,1
22218,23305,Card Blocked,2024-08-21,2024-08-29,Open,1
22219,57641,Account Statement,2025-02-11,2025-02-15,Open,3
22220,14520,Net Banking Issue,2022-10-06,2022-10-11,Resolved,3
22221,53262,Loan Query,2024-12-16,2024-12-27,Resolved,2
22222,21657,Interest Query,2021-09-15,2021-09-29,Open,3
22223,36886,App Login Issue,2021-11-27,2021-12-03,Resolved,5
22224,28008,Cheque Bounce,2020-06-06,2020-06-09,Escalated,5
22225,31032,Interest Query,2021-09-18,2021-09-30,Escalated,4
22226,44079,KYC Update,2020-11-20,2020-12-09,Resolved,1
22227,39986,Card Blocked,2020-12-14,2020-12-27,Open,1
22228,34334,Wrong Debit,2022-09-23,2022-10-05,Escalated,3
22229,43737,Loan Query,2022-03-11,2022-03-29,Resolved,3
22230,13792,Wrong Debit,2019-09-21,2019-10-08,Resolved,4
22231,8344,Cheque Bounce,2022-05-01,2022-05-13,Resolved,2
22232,38372,KYC Update,2024-11-04,2024-11-04,Escalated,5
22233,1873,Wrong Debit,2019-11-25,2019-12-08,Resolved,2
22234,20959,Fraud Report,2019-06-10,2019-06-20,Open,2
22235,13466,Fraud Report,2025-06-07,2025-06-18,Resolved,5
22236,35778,Net Banking Issue,2023-10-31,2023-11-07,Resolved,4
22237,34849,KYC Update,2024-03-20,2024-04-06,Open,1
22238,39677,Fraud Report,2025-12-02,2025-12-02,Resolved,4
22239,50144,Interest Query,2019-12-18,2020-01-03,Resolved,4
22240,2670,Cheque Bounce,2024-03-04,2024-03-22,Open,1
22241,1012,KYC Update,2019-08-11,2019-08-12,Resolved,1
22242,47499,Cheque Bounce,2024-09-22,2024-09-29,Resolved,1
22243,2637,App Login Issue,2022-04-15,2022-04-27,Open,5
22244,47515,KYC Update,2025-08-14,2025-08-22,Escalated,5
22245,24827,Cheque Bounce,2023-09-30,2023-10-03,Resolved,3
22246,4507,Cheque Bounce,2024-07-03,2024-07-19,Resolved,1
22247,2827,App Login Issue,2024-08-06,2024-08-09,Resolved,4
22248,13791,Fraud Report,2024-09-12,2024-09-21,Resolved,3
22249,32645,Interest Query,2023-03-22,2023-04-03,Escalated,2
22250,48808,Interest Query,2022-11-13,2022-11-14,Resolved,3
22251,9469,Loan Query,2023-07-30,2023-08-13,Resolved,4
22252,41059,Net Banking Issue,2019-01-26,2019-02-06,Resolved,1
22253,13611,Loan Query,2022-08-30,2022-09-04,Resolved,1
22254,29444,Cheque Bounce,2026-05-20,2026-05-21,Open,3
22255,40863,Wrong Debit,2022-07-09,2022-07-11,Escalated,4
22256,18194,Net Banking Issue,2020-07-11,2020-07-30,Open,4
22257,2592,KYC Update,2023-08-05,2023-08-15,Resolved,5
22258,11677,Loan Query,2023-03-05,2023-03-19,Escalated,2
22259,10060,KYC Update,2022-09-07,2022-09-20,Resolved,2
22260,43649,App Login Issue,2023-07-27,2023-08-04,Resolved,3
22261,51867,Account Statement,2026-03-23,2026-03-31,Resolved,5
22262,5899,App Login Issue,2022-09-19,2022-09-30,Escalated,2
22263,40735,Fraud Report,2022-07-30,2022-08-08,Resolved,4
22264,3589,Interest Query,2022-12-12,2022-12-15,Resolved,2
22265,57394,Fraud Report,2023-08-17,2023-08-31,Resolved,2
22266,24243,Cheque Bounce,2024-05-17,2024-05-30,Resolved,1
22267,6176,Interest Query,2022-02-10,2022-02-14,Resolved,1
22268,7103,App Login Issue,2022-09-21,2022-10-09,Resolved,3
